Customer ID,"Avg Monthly Sent Emails
(Jan-Oct)","Avg Monthly Sent Emails 
(Nov-Dec)","Avg Monthly Subscribers
",Email Provider,Avg Monthly Opened Emails,"Avg Mthly Sales $ 
(via Email Campaigns)","Avg Mthly Sales $
(Total)"
340,34354,"68,364",8683,Third Party Solution,1030.62,"$15,242 ","$508,067 "
341,1453,"1,555",5539,Shopify Email,58.12,$100 ,"$2,500 "
342,12069,"20,155",6895,Shopify Email,482.76,"$4,797 ","$159,900 "
343,109801,"238,268",16754,Third Party Solution,2196.02,"$50,075 ","$1,251,875 "
344,32459,"61,997",10851,Third Party Solution,973.77,"$26,527 ","$442,117 "
345,16620,"29,916",10880,Third Party Solution,332.4,"$36,417 ","$728,340 "
346,42117,"91,815",14371,Third Party Solution,1263.51,"$56,528 ","$942,133 "
347,88085,"191,144",18959,Third Party Solution,880.85,"$58,259 ","$1,165,180 "
348,10419,"14,274",6319,Shopify Email,729.33,"$3,735 ","$62,250 "
349,87704,"180,670",17674,Third Party Solution,1754.08,"$56,193 ","$936,550 "
350,6958,"10,854",7498,Shopify Email,417.48,"$2,012 ","$50,300 "
351,16925,"33,850",7676,Third Party Solution,338.5,"$10,631 ","$354,367 "
352,37810,"69,192",10142,Third Party Solution,1134.3,"$6,871 ","$229,033 "
353,72441,"118,079",13949,Shopify Email,7244.1,"$3,673 ","$91,825 "
354,7555,"13,221",7024,Shopify Email,377.75,"$2,979 ","$59,580 "
355,15410,"30,512",10850,Third Party Solution,154.1,"$14,937 ","$373,425 "
356,19903,"39,209",11975,Third Party Solution,398.06,"$33,299 ","$1,664,950 "
357,41833,"80,319",7991,Third Party Solution,836.66,"$21,159 ","$352,650 "
358,33144,"63,968",10345,Third Party Solution,994.32,"$41,427 ","$690,450 "
359,348,376,5367,Shopify Email,27.84,$189 ,"$6,300 "
360,46035,"60,306",7822,Shopify Email,1841.4,"$4,517 ","$112,925 "
361,2879,"3,167",4284,Shopify Email,143.95,"$1,515 ","$30,300 "
362,11699,"20,824",7082,Shopify Email,1169.9,"$4,095 ","$102,375 "
363,106947,"228,867",16241,Third Party Solution,2138.94,"$56,615 ","$1,415,375 "
364,18958,"35,451",9900,Third Party Solution,379.16,"$22,415 ","$448,300 "
365,108255,"230,583",18253,Third Party Solution,3247.65,"$59,848 ","$1,496,200 "
366,18127,"21,752",11672,Shopify Email,1812.7,"$2,106 ","$42,120 "
367,96124,"204,744",16970,Third Party Solution,1922.48,"$59,215 ","$2,960,750 "
368,19066,"35,653",10757,Third Party Solution,381.32,"$27,529 ","$917,633 "
369,40884,"67,867",9420,Shopify Email,1635.36,"$2,934 ","$73,350 "
370,54746,"85,951",11604,Shopify Email,4379.68,"$3,144 ","$62,880 "
371,49264,"108,381",16870,Third Party Solution,1477.92,"$54,579 ","$1,819,300 "
372,51482,"82,886",9859,Shopify Email,4118.56,"$4,737 ","$94,740 "
373,2935,"3,170",3585,Shopify Email,117.4,"$1,203 ","$30,075 "
374,3742,"5,838",6762,Shopify Email,149.68,"$4,128 ","$82,560 "
375,41072,"75,162",11034,Third Party Solution,1232.16,"$33,375 ","$1,112,500 "
376,45407,"90,814",18338,Third Party Solution,454.07,"$57,148 ","$952,467 "
377,91384,"185,510",18288,Third Party Solution,1827.68,"$56,223 ","$5,622,300 "
378,99646,"217,228",17951,Third Party Solution,1992.92,"$55,688 ","$5,568,800 "
379,3706,"6,560",6505,Shopify Email,333.54,"$3,190 ","$79,750 "
380,38956,"74,406",7941,Third Party Solution,1168.68,"$14,744 ","$294,880 "
381,69271,"96,979",11291,Shopify Email,6234.39,"$2,414 ","$80,467 "
382,41510,"80,529",8881,Third Party Solution,1245.3,"$45,896 ","$1,529,867 "
383,14507,"25,677",7396,Shopify Email,1450.7,"$3,436 ","$85,900 "
384,2141,"2,377",1628,Shopify Email,85.64,$39 ,$975 
385,2967,"3,115",3079,Shopify Email,237.36,$275 ,"$6,875 "
386,22084,"43,947",10329,Third Party Solution,441.68,"$12,587 ","$251,740 "
387,27144,"53,474",9486,Third Party Solution,814.32,"$8,041 ","$134,017 "
388,41986,"73,056",10928,Shopify Email,2099.3,"$3,800 ","$95,000 "
389,85526,"175,328",18092,Third Party Solution,1710.52,"$50,484 ","$2,524,200 "
390,4810,"6,830",7172,Shopify Email,240.5,"$4,050 ","$101,250 "
391,16138,"32,115",8064,Third Party Solution,161.38,"$15,493 ","$258,217 "
392,38154,"69,822",10591,Third Party Solution,1144.62,"$16,403 ","$328,060 "
393,22023,"42,504",8293,Third Party Solution,660.69,"$17,323 ","$346,460 "
394,9424,"16,115",6078,Shopify Email,376.96,"$4,108 ","$102,700 "
395,6851,"10,139",7404,Shopify Email,685.1,"$2,424 ","$48,480 "
396,97041,"213,490",18243,Third Party Solution,2911.23,"$52,294 ","$871,567 "
397,104778,"230,512",14125,Third Party Solution,3143.34,"$57,168 ","$1,429,200 "
398,13501,"17,686",6967,Shopify Email,1080.08,"$3,839 ","$76,780 "
399,33778,"62,152",11955,Third Party Solution,1013.34,"$28,838 ","$961,267 "
400,36509,"72,288",9220,Third Party Solution,1095.27,"$34,886 ","$1,744,300 "
401,11918,"14,302",6823,Shopify Email,834.26,"$4,527 ","$90,540 "
402,26775,"51,140",11943,Third Party Solution,267.75,"$16,198 ","$404,950 "
403,94088,"203,230",17367,Third Party Solution,2822.64,"$51,142 ","$2,557,100 "
404,23007,"44,404",8896,Third Party Solution,690.21,"$19,201 ","$480,025 "
405,25112,"49,220",9275,Third Party Solution,502.24,"$42,086 ","$1,052,150 "
406,23505,"43,249",11417,Third Party Solution,705.15,"$13,236 ","$330,900 "
407,4152,"6,103",7365,Shopify Email,373.68,"$3,609 ","$60,150 "
408,80868,"161,736",18588,Third Party Solution,2426.04,"$57,679 ","$1,153,580 "
409,20598,"40,784",9899,Third Party Solution,617.94,"$26,977 ","$1,348,850 "
410,6320,"9,038",6871,Shopify Email,505.6,"$4,381 ","$73,017 "
411,27678,"52,865",7787,Third Party Solution,830.34,"$12,050 ","$200,833 "
412,64443,"136,619",17320,Third Party Solution,644.43,"$58,931 ","$982,183 "
413,29791,"56,305",8203,Third Party Solution,893.73,"$31,590 ","$526,500 "
414,31580,"60,949",9368,Third Party Solution,631.6,"$23,392 ","$389,867 "
415,54069,"118,411",12631,Third Party Solution,1081.38,"$50,909 ","$5,090,900 "
416,117024,"251,602",16987,Third Party Solution,1170.24,"$55,621 ","$5,562,100 "
417,15678,"30,572",9631,Third Party Solution,156.78,"$39,391 ","$656,517 "
418,21262,"38,697",9920,Third Party Solution,212.62,"$17,273 ","$863,650 "
419,33613,"64,201",11603,Third Party Solution,336.13,"$16,436 ","$821,800 "
420,78563,"168,125",16878,Third Party Solution,1571.26,"$59,570 ","$1,985,667 "
421,77088,"168,052",12062,Third Party Solution,770.88,"$54,212 ","$1,807,067 "
422,7285,"12,967",6979,Shopify Email,655.65,"$4,077 ","$81,540 "
423,55214,"115,397",12022,Third Party Solution,1104.28,"$59,687 ","$5,968,700 "
424,35092,"68,078",8825,Third Party Solution,701.84,"$49,043 ","$2,452,150 "
425,2338,"2,689",2617,Shopify Email,93.52,$427 ,"$7,117 "
426,25101,"45,433",7817,Third Party Solution,251.01,"$21,826 ","$363,767 "
427,21105,"42,210",8859,Third Party Solution,211.05,"$43,558 ","$871,160 "
428,18386,"35,669",10537,Third Party Solution,551.58,"$10,548 ","$175,800 "
429,38153,"74,398",9739,Third Party Solution,1144.59,"$40,755 ","$679,250 "
430,95923,"210,071",14434,Third Party Solution,959.23,"$55,747 ","$1,393,675 "
431,15531,"28,577",9973,Third Party Solution,465.93,"$36,849 ","$1,228,300 "
432,1326,"1,551",2074,Shopify Email,119.34,"$1,374 ","$22,900 "
433,14123,"18,642",6525,Shopify Email,1129.84,"$2,658 ","$66,450 "
434,5821,"9,721",6356,Shopify Email,232.84,"$3,449 ","$86,225 "
435,27718,"51,833",10453,Third Party Solution,277.18,"$20,990 ","$419,800 "
436,1353,"1,448",2835,Shopify Email,81.18,"$1,988 ","$33,133 "
437,65900,"103,463",9254,Shopify Email,5272,"$3,135 ","$52,250 "
438,29325,"53,958",10371,Third Party Solution,293.25,"$37,167 ","$619,450 "
439,47197,"81,651",14760,Shopify Email,4719.7,"$2,545 ","$63,625 "
440,434,477,771,Shopify Email,26.04,"$1,672 ","$41,800 "
441,8321,"12,149",7308,Shopify Email,332.84,"$3,504 ","$70,080 "
442,64242,"88,654",12589,Shopify Email,2569.68,"$2,143 ","$35,717 "
443,17929,"32,451",11933,Third Party Solution,537.87,"$45,153 ","$1,505,100 "
444,96861,"198,565",14325,Third Party Solution,1937.22,"$58,720 ","$978,667 "
445,26979,"52,339",9431,Third Party Solution,809.37,"$39,991 ","$1,999,550 "
446,22474,"42,026",11361,Third Party Solution,224.74,"$23,067 ","$384,450 "
447,24030,"48,060",10030,Third Party Solution,240.3,"$42,950 ","$2,147,500 "
448,47627,"100,493",19710,Third Party Solution,476.27,"$54,846 ","$2,742,300 "
449,15639,"29,558",8508,Third Party Solution,156.39,"$14,227 ","$355,675 "
450,85090,"187,198",19017,Third Party Solution,2552.7,"$54,900 ","$915,000 "
451,88995,"181,550",12155,Third Party Solution,2669.85,"$59,716 ","$1,194,320 "
452,30604,"47,742",7898,Shopify Email,1530.2,"$4,585 ","$76,417 "
453,109257,"220,699",13145,Third Party Solution,3277.71,"$58,416 ","$973,600 "
454,28592,"55,183",9890,Third Party Solution,285.92,"$6,492 ","$129,840 "
455,27715,"55,430",7945,Third Party Solution,831.45,"$26,512 ","$662,800 "
456,39520,"76,669",10069,Shopify Email,1580.8,"$3,819 ","$63,650 "
457,30084,"56,257",9259,Third Party Solution,300.84,"$32,840 ","$1,642,000 "
458,37007,"71,424",11176,Third Party Solution,370.07,"$48,248 ","$804,133 "
459,54535,"119,432",16099,Third Party Solution,1090.7,"$52,790 ","$2,639,500 "
460,57696,"124,046",13814,Third Party Solution,576.96,"$55,557 ","$5,555,700 "
461,118882,"237,764",19627,Third Party Solution,2377.64,"$53,678 ","$894,633 "
462,3544,"5,848",6706,Shopify Email,248.08,"$4,586 ","$76,433 "
463,12096,"16,572",6729,Shopify Email,1209.6,"$2,931 ","$58,620 "
464,102041,"205,102",17313,Third Party Solution,3061.23,"$58,832 ","$1,176,640 "
465,44969,"70,601",13252,Shopify Email,2248.45,"$3,209 ","$53,483 "
466,13437,"17,199",7290,Shopify Email,806.22,"$2,164 ","$72,133 "
467,2437,"2,729",5043,Shopify Email,121.85,$873 ,"$14,550 "
468,35463,"67,734",9147,Third Party Solution,709.26,"$31,798 ","$1,589,900 "
469,64246,"138,771",18310,Third Party Solution,642.46,"$54,575 ","$1,364,375 "
470,27979,"34,974",8412,Shopify Email,2518.11,"$4,481 ","$112,025 "
471,103232,"206,464",14248,Third Party Solution,2064.64,"$51,467 ","$1,286,675 "
472,53467,"80,201",13309,Shopify Email,5346.7,"$4,246 ","$70,767 "
473,79435,"167,608",12668,Third Party Solution,2383.05,"$59,387 ","$5,938,700 "
474,63312,"136,754",19869,Third Party Solution,1266.24,"$50,519 ","$841,983 "
475,3553,"4,335",7187,Shopify Email,284.24,"$3,428 ","$85,700 "
476,65345,"133,957",19438,Third Party Solution,1306.9,"$51,982 ","$866,367 "
477,37570,"74,389",11667,Third Party Solution,375.7,"$48,204 ","$964,080 "
478,34777,"65,381",11978,Third Party Solution,695.54,"$35,251 ","$1,175,033 "
479,38963,"77,147",9196,Third Party Solution,1168.89,"$35,505 ","$1,775,250 "
480,64698,"102,870",9920,Shopify Email,6469.8,"$2,205 ","$44,100 "
481,59359,"130,590",12818,Third Party Solution,593.59,"$52,236 ","$2,611,800 "
482,46748,"94,898",14250,Third Party Solution,467.48,"$54,966 ","$1,374,150 "
483,35142,"70,284",11787,Third Party Solution,351.42,"$47,442 ","$1,581,400 "
484,25248,"48,729",8158,Third Party Solution,757.44,"$19,200 ","$480,000 "
485,2959,"3,284",1754,Shopify Email,118.36,$456 ,"$11,400 "
486,83462,"179,443",16535,Third Party Solution,1669.24,"$51,239 ","$2,561,950 "
487,65032,"132,665",13548,Third Party Solution,1300.64,"$56,239 ","$1,405,975 "
488,117022,"246,916",17893,Third Party Solution,1170.22,"$51,358 ","$855,967 "
489,15483,"29,727",11824,Third Party Solution,464.49,"$37,054 ","$617,567 "
490,101212,"211,533",19353,Third Party Solution,2024.24,"$56,027 ","$2,801,350 "
491,74236,"153,669",18544,Third Party Solution,1484.72,"$52,221 ","$870,350 "
492,109979,"229,856",12734,Third Party Solution,1099.79,"$56,327 ","$1,408,175 "
493,20729,"37,519",9845,Third Party Solution,414.58,"$11,517 ","$383,900 "
494,27693,"51,786",11224,Third Party Solution,276.93,"$9,856 ","$164,267 "
495,87725,"179,836",15812,Third Party Solution,2631.75,"$50,701 ","$845,017 "
496,13417,"16,100",7170,Shopify Email,939.19,"$3,498 ","$87,450 "
497,3317,"5,374",7458,Shopify Email,331.7,"$2,716 ","$45,267 "
498,27125,"52,623",8634,Third Party Solution,813.75,"$15,554 ","$311,080 "
499,31775,"59,737",11656,Third Party Solution,317.75,"$24,061 ","$481,220 "
500,2486,"2,983",4697,Shopify Email,174.02,"$1,979 ","$39,580 "
501,81519,"166,299",18626,Third Party Solution,1630.38,"$57,611 ","$1,920,367 "
502,14580,"26,098",6017,Shopify Email,1020.6,"$4,811 ","$160,367 "
503,62982,"132,262",14262,Third Party Solution,629.82,"$59,680 ","$1,492,000 "
504,72802,"158,708",15552,Third Party Solution,1456.04,"$53,012 ","$5,301,200 "
505,52893,"112,662",12560,Third Party Solution,1586.79,"$56,381 ","$1,409,525 "
506,117149,"248,356",13099,Third Party Solution,1171.49,"$54,485 ","$1,816,167 "
507,55801,"115,508",19017,Third Party Solution,1116.02,"$51,925 ","$1,038,500 "
508,39053,"75,763",11290,Third Party Solution,781.06,"$16,019 ","$800,950 "
509,8460,"12,690",7258,Shopify Email,592.2,"$4,451 ","$74,183 "
510,23357,"31,532",8047,Shopify Email,2102.13,"$4,625 ","$154,167 "
511,110861,"239,460",16448,Third Party Solution,3325.83,"$51,948 ","$1,298,700 "
512,10937,"19,030",6630,Shopify Email,546.85,"$4,966 ","$99,320 "
513,198,208,993,Shopify Email,9.9,$94 ,"$2,350 "
514,44263,"92,067",16067,Third Party Solution,442.63,"$53,273 ","$1,331,825 "
515,97179,"213,794",16415,Third Party Solution,1943.58,"$53,458 ","$1,781,933 "
516,15678,"29,631",9878,Third Party Solution,156.78,"$48,539 ","$2,426,950 "
517,4076,"6,481",6520,Shopify Email,326.08,"$4,122 ","$68,700 "
518,41950,"82,642",8690,Third Party Solution,419.5,"$22,995 ","$459,900 "
519,6775,"9,553",6748,Shopify Email,406.5,"$4,089 ","$81,780 "
520,8526,"13,812",6186,Shopify Email,682.08,"$4,245 ","$84,900 "
521,307,322,3604,Shopify Email,24.56,$203 ,"$6,767 "
522,61069,"128,856",16768,Third Party Solution,1221.38,"$52,145 ","$2,607,250 "
523,16624,"32,749",9940,Third Party Solution,498.72,"$27,081 ","$451,350 "
524,18694,"36,266",7835,Third Party Solution,373.88,"$11,098 ","$221,960 "
525,67809,"141,043",14647,Third Party Solution,1356.18,"$57,153 ","$2,857,650 "
526,991,"1,159",3830,Shopify Email,39.64,$730 ,"$14,600 "
527,30538,"59,549",10089,Shopify Email,1526.9,"$2,614 ","$52,280 "
528,11958,"19,611",6729,Shopify Email,717.48,"$2,260 ","$37,667 "
529,22408,"41,007",11764,Third Party Solution,224.08,"$33,097 ","$661,940 "
530,3483,"5,712",6797,Shopify Email,313.47,"$4,494 ","$89,880 "
531,3724,"4,916",6017,Shopify Email,335.16,"$2,453 ","$40,883 "
532,46423,"62,207",12270,Shopify Email,3249.61,"$2,348 ","$58,700 "
533,9620,"14,334",7232,Shopify Email,577.2,"$3,142 ","$62,840 "
534,23661,"47,085",8642,Third Party Solution,236.61,"$34,221 ","$570,350 "
535,24422,"45,181",10718,Third Party Solution,488.44,"$24,627 ","$492,540 "
536,13226,"17,987",6286,Shopify Email,1058.08,"$4,645 ","$154,833 "
537,15845,"27,570",11551,Shopify Email,792.25,"$4,511 ","$150,367 "
538,25538,"51,076",8447,Third Party Solution,255.38,"$7,770 ","$155,400 "
539,4423,"7,077",7043,Shopify Email,309.61,"$2,797 ","$69,925 "
540,25752,"51,246",8520,Third Party Solution,257.52,"$27,832 ","$1,391,600 "
541,91339,"184,505",18908,Third Party Solution,1826.78,"$59,749 ","$5,974,900 "
542,31695,"57,051",10697,Third Party Solution,316.95,"$21,365 ","$356,083 "
543,20361,"38,482",11473,Third Party Solution,610.83,"$28,550 ","$951,667 "
544,14332,"19,205",7070,Shopify Email,1289.88,"$2,675 ","$89,167 "
545,11578,"20,840",6535,Shopify Email,810.46,"$4,976 ","$165,867 "
546,96641,"203,913",12778,Third Party Solution,1932.82,"$56,303 ","$5,630,300 "
547,37630,"74,131",10177,Third Party Solution,752.6,"$18,673 ","$933,650 "
548,34781,"64,693",7860,Third Party Solution,695.62,"$29,077 ","$484,617 "
549,35052,"68,702",8351,Third Party Solution,701.04,"$38,491 ","$1,283,033 "
550,51735,"113,817",16765,Third Party Solution,1552.05,"$51,343 ","$855,717 "
551,85873,"171,746",12241,Third Party Solution,2576.19,"$51,719 ","$1,292,975 "
552,89729,"184,842",18188,Third Party Solution,1794.58,"$51,798 ","$863,300 "
553,18554,"35,438",11772,Third Party Solution,371.08,"$36,014 ","$600,233 "
554,29369,"55,507",10254,Third Party Solution,881.07,"$35,131 ","$1,756,550 "
555,98292,"216,242",16951,Third Party Solution,982.92,"$50,435 ","$1,681,167 "
556,33971,"62,846",10078,Third Party Solution,679.42,"$27,747 ","$693,675 "
557,41710,"79,249",8334,Third Party Solution,834.2,"$32,980 ","$824,500 "
558,16839,"32,836",9903,Third Party Solution,168.39,"$43,006 ","$716,767 "
559,1821,"2,149",5798,Shopify Email,127.47,"$1,458 ","$36,450 "
560,90472,"192,705",17905,Third Party Solution,904.72,"$56,468 ","$1,411,700 "
561,8872,"11,267",7295,Shopify Email,354.88,"$2,676 ","$44,600 "
562,73994,"162,787",13813,Third Party Solution,1479.88,"$55,189 ","$2,759,450 "
563,2674,"3,155",2598,Shopify Email,160.44,$808 ,"$20,200 "
564,29400,"53,508",9245,Third Party Solution,882,"$46,461 ","$1,161,525 "
565,13944,"23,147",6806,Shopify Email,1115.52,"$2,607 ","$86,900 "
566,73637,"94,992",12707,Shopify Email,7363.7,"$3,586 ","$119,533 "
567,116114,"254,290",18234,Third Party Solution,2322.28,"$59,764 ","$1,494,100 "
568,62551,"132,608",19883,Third Party Solution,1876.53,"$51,710 ","$1,292,750 "
569,35450,"65,937",7547,Third Party Solution,1063.5,"$47,069 ","$2,353,450 "
570,2062,"2,413",5252,Shopify Email,144.34,$496 ,"$9,920 "
571,41352,"82,704",9274,Third Party Solution,827.04,"$22,061 ","$367,683 "
572,39934,"77,073",10195,Third Party Solution,1198.02,"$21,145 ","$528,625 "
573,282,296,1555,Shopify Email,22.56,$661 ,"$22,033 "
574,119092,"245,330",12097,Third Party Solution,3572.76,"$52,193 ","$5,219,300 "
575,33434,"64,193",9624,Third Party Solution,668.68,"$11,820 ","$236,400 "
576,23936,"38,298",14783,Shopify Email,1196.8,"$3,702 ","$123,400 "
577,4894,"6,118",6330,Shopify Email,489.4,"$2,483 ","$62,075 "
578,6927,"9,836",6737,Shopify Email,484.89,"$3,570 ","$89,250 "
579,17655,"34,074",9762,Third Party Solution,529.65,"$28,541 ","$475,683 "
580,813,967,5157,Shopify Email,32.52,$48 ,$960 
581,1591,"1,846",5422,Shopify Email,127.28,"$1,509 ","$25,150 "
582,110566,"238,823",17407,Third Party Solution,1105.66,"$56,004 ","$1,400,100 "
583,24453,"45,483",7509,Third Party Solution,733.59,"$36,413 ","$910,325 "
584,37684,"69,339",8027,Third Party Solution,753.68,"$33,871 ","$1,129,033 "
585,16341,"30,394",9556,Third Party Solution,490.23,"$29,938 ","$748,450 "
586,48679,"62,796",13694,Shopify Email,4381.11,"$3,844 ","$64,067 "
587,30120,"57,228",11923,Third Party Solution,602.4,"$12,754 ","$637,700 "
588,119405,"259,109",13409,Third Party Solution,1194.05,"$52,467 ","$874,450 "
589,1825,"1,916",2121,Shopify Email,127.75,"$1,045 ","$20,900 "
590,16399,"31,322",10677,Third Party Solution,163.99,"$5,580 ","$111,600 "
591,21882,"39,606",8864,Third Party Solution,437.64,"$25,085 ","$836,167 "
592,25985,"50,671",10800,Third Party Solution,519.7,"$46,975 ","$1,174,375 "
593,103592,"215,471",15165,Third Party Solution,2071.84,"$56,135 ","$2,806,750 "
594,57325,"115,223",19695,Third Party Solution,1146.5,"$53,632 ","$2,681,600 "
595,1886,"2,075",2601,Shopify Email,188.6,"$1,510 ","$50,333 "
596,3893,"6,268",6781,Shopify Email,194.65,"$2,907 ","$72,675 "
597,12741,"19,749",6769,Shopify Email,637.05,"$2,467 ","$82,233 "
598,3703,"4,518",6589,Shopify Email,148.12,"$4,984 ","$99,680 "
599,5472,"9,521",7445,Shopify Email,492.48,"$4,289 ","$142,967 "
600,44450,"93,345",16123,Third Party Solution,889,"$50,281 ","$5,028,100 "
601,75948,"159,491",12606,Third Party Solution,2278.44,"$54,445 ","$1,088,900 "
602,27,32,4897,Shopify Email,2.7,"$1,884 ","$47,100 "
603,4946,"6,875",7326,Shopify Email,445.14,"$4,128 ","$103,200 "
604,48896,"107,571",14740,Third Party Solution,977.92,"$53,291 ","$1,776,367 "
605,107808,"217,772",18314,Third Party Solution,3234.24,"$54,305 ","$905,083 "
606,48258,"102,307",19960,Third Party Solution,1447.74,"$58,630 ","$1,172,600 "
607,22427,"42,836",7759,Third Party Solution,224.27,"$45,879 ","$764,650 "
608,4276,"5,388",6525,Shopify Email,171.04,"$4,795 ","$79,917 "
609,10219,"14,511",6862,Shopify Email,510.95,"$2,354 ","$78,467 "
